,pick_order,hero_code,attack_damage,receive_damage,recovery,mvp_point,artifact,equip,respawn,mvp,kill_count,position,grade,awaken_grade,attribute_cd,level,job_cd,is_win,first_pick,ban
158,4.0,c1147,11104.0,38074.51,0.0,66329.0,efm03,"['set_speed', 'set_acc']",0.0,0.0,0.0,1.0,6.0,6.0,ice,60.0,mage,1,0.0,0.0
159,5.0,c5089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,1,0.0,1.0
160,1.0,c1126,0.0,0.0,0.0,4117.0,efr13,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,ice,60.0,ranger,1,1.0,0.0
161,2.0,c1130,15745.0,0.0,0.0,32213.0,efw14,"['set_penetrate', 'set_speed']",0.0,0.0,1.0,2.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
162,3.0,c2020,0.0,0.0,0.0,0.0,efr04,"['set_cri', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
163,4.0,c1020,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,ranger,1,0.0,1.0
164,5.0,c2033,11703.0,0.0,0.0,32289.0,ef504,"['set_speed', 'set_cri']",0.0,1.0,0.0,4.0,6.0,6.0,dark,60.0,assassin,1,0.0,0.0
165,1.0,c5149,0.0,32626.15,0.0,32626.0,efw32,['set_speed'],0.0,1.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,0.0,0.0
166,2.0,c1141,0.0,25489.04,0.0,25489.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
167,3.0,c1014,0.0,18049.72,0.0,18049.0,efa02,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
168,4.0,c2004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,ranger,2,0.0,1.0
169,5.0,c5046,0.0,0.0,0.0,0.0,efa23,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
170,1.0,c1159,11841.0,27542.33,2467.0,111092.0,efw35,"['set_immune', 'set_speed']",0.0,0.0,1.0,1.0,6.0,6.0,wind,60.0,warrior,1,1.0,0.0
171,2.0,c6017,984.0,48114.15,19601.0,187399.0,efh19,"['set_speed', 'set_res']",0.0,0.0,1.0,2.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
172,3.0,c5089,55680.0,20774.03,703.0,271694.0,efa02,"['set_speed', 'set_torrent']",0.0,1.0,2.0,3.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
173,4.0,c1022,836.0,121457.52,16723.0,148611.0,efh03,"['set_speed', 'set_max_hp']",1.0,0.0,0.0,4.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
174,5.0,c2016,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,knight,1,0.0,1.0
175,1.0,c5149,3333.0,74881.52,0.0,106707.0,efw32,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,0.0,0.0
176,2.0,c1141,8235.0,41065.09,0.0,62251.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
177,3.0,c5046,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,2,0.0,1.0
178,4.0,c1113,31635.0,56421.84,0.0,150223.0,efk20,"['set_speed', 'set_penetrate']",0.0,1.0,1.0,1.0,6.0,6.0,fire,60.0,knight,2,0.0,0.0
179,5.0,c1050,18024.0,25433.5,0.0,69360.0,efm29,"['set_cri', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,fire,60.0,mage,2,0.0,0.0
180,1.0,c2109,11926.0,62148.29,0.0,89147.0,efk02,"['set_counter', 'set_penetrate']",0.0,1.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
181,2.0,c5089,0.0,17934.02,0.0,22958.0,ef403,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
182,3.0,c6037,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,40.0,manauser,2,0.0,1.0
183,4.0,c2090,0.0,15922.68,0.0,66165.0,efh15,"['set_speed', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,manauser,2,0.0,0.0
184,5.0,c5016,8739.0,8937.49,0.0,72943.0,efw19,"['set_speed', 'set_immune']",0.0,0.0,0.0,4.0,6.0,6.0,fire,60.0,warrior,2,0.0,0.0
185,1.0,c5149,4130.0,15224.42,0.0,77628.0,efw32,['set_speed'],0.0,1.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,1,1.0,0.0
186,2.0,c1141,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,ranger,1,0.0,1.0
187,3.0,c5046,20805.0,8340.99,0.0,71880.0,efa23,['set_speed'],0.0,0.0,1.0,2.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
188,4.0,c2132,1935.0,7577.01,0.0,21166.0,efh16,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
189,5.0,c2048,10279.0,28832.59,0.0,66306.0,efm01,"['set_speed', 'set_coop']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
190,1.0,c4144,21066.0,27509.43,3116.0,91089.0,efa15,"['set_speed', 'set_immune']",0.0,1.0,0.0,4.0,6.0,6.0,light,60.0,assassin,2,0.0,0.0
191,2.0,c1159,816.0,10751.23,0.0,11567.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
192,3.0,c2090,0.0,54256.0,0.0,54256.0,efh04,"['set_speed', 'set_acc']",0.0,0.0,0.0,3.0,6.0,6.0,dark,60.0,manauser,2,0.0,0.0
193,4.0,c1151,0.0,28401.47,0.0,37156.0,efr13,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
194,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
195,1.0,c5149,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,warrior,1,1.0,1.0
196,2.0,c6062,1550.0,12007.08,0.0,57917.0,efm11,"['set_speed', 'set_acc']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
197,3.0,c1141,15569.0,27611.04,0.0,80715.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,ranger,1,0.0,0.0
198,4.0,c5046,22750.0,11998.95,0.0,81384.0,efa23,['set_speed'],0.0,0.0,1.0,3.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
199,5.0,c1125,7874.0,12000.84,2384.0,100743.0,efa19,"['set_acc', 'set_speed']",0.0,1.0,0.0,1.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
200,1.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,2,1.0,1.0
201,2.0,c4004,5556.0,14082.28,13135.0,80657.0,efk04,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
202,3.0,c2016,0.0,76540.4,0.0,80893.0,ef501,"['set_vampire', 'set_immune']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
203,4.0,c2111,8416.0,24993.83,0.0,59528.0,efm19,"['set_acc', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
204,5.0,c2110,18075.0,56856.25,0.0,114109.0,efr18,"['set_speed', 'set_acc']",0.0,1.0,0.0,4.0,6.0,6.0,dark,60.0,ranger,2,0.0,0.0
205,1.0,c5149,1656.0,35781.99,0.0,83017.0,efw32,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,1,0.0,0.0
206,2.0,c1141,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,ranger,1,0.0,1.0
207,3.0,c2101,16514.0,18745.61,0.0,92233.0,ef501,"['set_cri', 'set_speed']",0.0,0.0,1.0,2.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
208,4.0,c1148,6360.0,14902.26,0.0,35505.0,efa24,"['set_counter', 'set_res']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
209,5.0,c5046,23958.0,24517.7,0.0,119693.0,efa23,['set_speed'],0.0,1.0,1.0,1.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
210,1.0,c5089,0.0,10908.87,1890.0,18476.0,efa02,"['set_speed', 'set_torrent']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
211,2.0,c2101,0.0,22746.37,0.0,22746.0,ef501,"['set_penetrate', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
212,3.0,c6037,0.0,13598.34,0.0,47666.0,efh19,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
213,4.0,c2090,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,manauser,2,0.0,1.0
214,5.0,c2016,17560.0,75248.59,0.0,98486.0,efk02,"['set_def', 'set_cri_dmg']",0.0,1.0,0.0,4.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
215,1.0,c5149,3405.0,14332.31,0.0,64777.0,efw32,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,1,1.0,0.0
216,2.0,c1141,5598.0,14333.45,0.0,50171.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,fire,60.0,ranger,1,0.0,0.0
217,3.0,c5046,20409.0,14342.07,0.0,78430.0,efa23,['set_speed'],0.0,1.0,1.0,2.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
218,4.0,c2004,3691.0,7888.77,0.0,28379.0,efr13,"['set_immune', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
219,5.0,c1147,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,mage,1,0.0,1.0
220,1.0,c2089,781.0,7639.79,0.0,34459.0,efw17,"['set_speed', 'set_acc']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
221,2.0,c6062,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,2,0.0,1.0
222,3.0,c2090,334.0,57095.99,0.0,57429.0,efh04,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,manauser,2,0.0,0.0
223,4.0,c2079,0.0,84113.08,0.0,94528.0,efw31,"['set_cri', 'set_cri_dmg']",0.0,1.0,0.0,3.0,6.0,6.0,light,60.0,warrior,2,0.0,0.0
224,5.0,c1134,16336.0,7291.08,0.0,49665.0,efw01,"['set_cri', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,fire,60.0,warrior,2,0.0,0.0
225,1.0,c5149,11097.0,5165.88,16612.0,115875.0,efw32,['set_speed'],0.0,1.0,1.0,3.0,6.0,6.0,ice,60.0,warrior,1,1.0,0.0
226,2.0,c1159,2967.0,25180.93,0.0,46822.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
227,3.0,c2004,4731.0,5722.19,0.0,26015.0,efr13,"['set_immune', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
228,4.0,c5046,19685.0,12588.49,0.0,87261.0,efa23,['set_speed'],0.0,0.0,1.0,2.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
229,5.0,c2048,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,1,0.0,1.0
230,1.0,c1159,16021.0,73588.63,0.0,89609.0,efw35,"['set_max_hp', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,warrior,2,1.0,0.0
231,2.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,2,0.0,1.0
232,3.0,c1117,44944.0,94389.82,3314.0,237653.0,efk03,"['set_scar', 'set_max_hp']",0.0,1.0,1.0,1.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
233,4.0,c2132,3129.0,60957.77,0.0,79920.0,ef505,"['set_acc', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
234,5.0,c2099,0.0,20339.56,0.0,29840.0,efm03,"['set_speed', 'set_cri']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
235,1.0,c5149,21447.0,56216.89,19360.0,244276.0,efw32,['set_speed'],0.0,1.0,2.0,3.0,6.0,6.0,ice,60.0,warrior,1,0.0,0.0
236,2.0,c2101,41211.0,52132.82,3997.0,186247.0,ef501,"['set_cri', 'set_speed']",0.0,0.0,1.0,2.0,6.0,6.0,dark,60.0,warrior,1,0.0,0.0
237,3.0,c1154,4209.0,34647.85,5514.0,61041.0,efr08,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,ice,60.0,ranger,1,0.0,0.0
238,4.0,c5046,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,1,0.0,1.0
239,5.0,c1125,4982.0,24813.8,9300.0,100219.0,efa19,"['set_acc', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
240,1.0,c5089,30332.0,29300.88,4650.0,123444.0,efa02,"['set_speed', 'set_torrent']",0.0,1.0,1.0,1.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
241,2.0,c1121,25750.0,5422.49,3542.0,93876.0,ef433,"['set_immune', 'set_speed']",0.0,0.0,1.0,2.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
242,3.0,c2089,1409.0,69673.7,5445.0,106108.0,efw35,"['set_speed', 'set_immune']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
243,4.0,c1159,1822.0,33943.36,0.0,35765.0,efw35,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,warrior,1,0.0,0.0
244,5.0,c2095,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,warrior,1,0.0,1.0
245,1.0,c5149,18035.0,74881.52,0.0,163898.0,efw32,['set_speed'],0.0,0.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,1.0,0.0
246,2.0,c1141,10961.0,41065.09,0.0,109699.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
247,3.0,c2111,9249.0,38374.01,2833.0,165802.0,,['set_speed'],0.0,1.0,0.0,2.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
248,4.0,c5046,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,2,0.0,1.0
249,5.0,c2004,7622.0,18798.1,0.0,155075.0,efr13,"['set_immune', 'set_speed']",0.0,0.0,2.0,4.0,6.0,6.0,light,60.0,ranger,2,0.0,0.0
250,1.0,c2089,0.0,39581.37,1726.0,123838.0,ef427,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,warrior,2,1.0,0.0
251,2.0,c2101,12543.0,92554.86,357.0,126088.0,ef501,"['set_speed', 'set_def']",0.0,1.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
252,3.0,c1159,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,warrior,2,0.0,1.0
253,4.0,c5082,921.0,12421.67,7155.0,61763.0,efh19,"['set_speed', 'set_res']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,manauser,2,0.0,0.0
254,5.0,c2109,0.0,90645.89,0.0,106120.0,efk02,"['set_cri', 'set_counter']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
255,1.0,c5149,25474.0,26384.17,2800.0,133245.0,efw32,['set_speed'],0.0,1.0,2.0,3.0,6.0,6.0,ice,60.0,warrior,1,0.0,0.0
256,2.0,c1141,13204.0,6961.36,0.0,32255.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,fire,60.0,ranger,1,0.0,0.0
257,3.0,c1125,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,assassin,1,0.0,1.0
258,4.0,c2048,13520.0,5925.93,0.0,43626.0,efm01,"['set_speed', 'set_coop']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
259,5.0,c2111,4082.0,0.0,2400.0,36707.0,,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
260,1.0,c2046,7106.0,0.0,0.0,25450.0,efr13,"['set_cri', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,ranger,2,1.0,0.0
261,2.0,c1142,21803.0,20564.88,0.0,61935.0,efr17,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
262,3.0,c1014,15879.0,16756.32,0.0,37527.0,efa02,"['set_speed', 'set_cri']",0.0,0.0,0.0,3.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
263,4.0,c1130,18234.0,21952.23,0.0,102556.0,efw13,"['set_speed', 'set_penetrate']",0.0,1.0,2.0,1.0,6.0,6.0,fire,60.0,warrior,2,0.0,0.0
264,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
265,1.0,c5149,24172.0,87499.25,19106.0,291215.0,efw32,['set_speed'],0.0,1.0,3.0,3.0,6.0,6.0,ice,60.0,warrior,1,0.0,0.0
266,2.0,c5046,0.0,57433.13,0.0,57433.0,efa23,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
267,3.0,c2004,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,ranger,1,0.0,1.0
268,4.0,c1125,0.0,11513.06,0.0,11513.0,efa19,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
269,5.0,c2089,4794.0,2835.6,3748.0,40932.0,ef427,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,warrior,1,0.0,0.0
270,1.0,c6037,0.0,30065.69,0.0,45945.0,efh19,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,manauser,1,1.0,0.0
271,2.0,c2050,22789.0,3588.57,1507.0,71555.0,efm03,"['set_penetrate', 'set_vampire']",0.0,0.0,2.0,2.0,6.0,6.0,dark,60.0,mage,1,0.0,0.0
272,3.0,c1126,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,ranger,1,0.0,1.0
273,4.0,c4144,34657.0,1794.01,0.0,52331.0,efa03,"['set_penetrate', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
274,5.0,c6062,1268.0,3582.38,0.0,76311.0,efm03,"['set_speed', 'set_acc']",0.0,1.0,0.0,4.0,6.0,6.0,light,60.0,mage,1,0.0,0.0
275,1.0,c5149,4141.0,74881.52,0.0,160317.0,efw32,['set_speed'],0.0,1.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,0.0,0.0
276,2.0,c1141,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,ranger,2,0.0,1.0
277,3.0,c5046,1958.0,57433.13,0.0,72940.0,efa23,['set_speed'],0.0,0.0,0.0,2.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
278,4.0,c2004,1910.0,7108.59,0.0,22567.0,efr13,"['set_immune', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,ranger,2,0.0,0.0
279,5.0,c1014,5000.0,16933.13,0.0,35482.0,efa02,"['set_speed', 'set_penetrate']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
280,1.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,2,1.0,1.0
281,2.0,c1121,3500.0,11791.73,0.0,21876.0,ef504,"['set_speed', 'set_immune']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
282,3.0,c2109,6604.0,43657.25,0.0,70014.0,efk02,"['set_counter', 'set_penetrate']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,2,0.0,0.0
283,4.0,c2016,13075.0,71486.54,672.0,85233.0,efk02,"['set_cri', 'set_vampire']",0.0,1.0,0.0,3.0,6.0,6.0,dark,60.0,knight,2,0.0,0.0
284,5.0,c1151,0.0,13822.5,0.0,20406.0,efr13,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
285,1.0,c5149,17961.0,29046.56,16438.0,180386.0,efw32,['set_speed'],0.0,1.0,1.0,3.0,6.0,6.0,ice,60.0,warrior,1,0.0,0.0
286,2.0,c2004,3390.0,5849.67,0.0,34661.0,efr13,"['set_immune', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,ranger,1,0.0,0.0
287,3.0,c1141,3031.0,22812.39,0.0,97024.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,fire,60.0,ranger,1,0.0,0.0
288,4.0,c5046,17948.0,10631.39,0.0,99760.0,efa23,['set_speed'],0.0,0.0,1.0,4.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
289,5.0,c1125,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,assassin,1,0.0,1.0
290,1.0,c6037,0.0,37950.4,15756.0,129462.0,efh12,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
291,2.0,c4004,2503.0,33723.72,3104.0,115086.0,efk09,"['set_speed', 'set_res']",0.0,0.0,0.0,2.0,6.0,6.0,light,60.0,knight,1,0.0,0.0
292,3.0,c4144,35670.0,8381.79,3549.0,127565.0,efa03,"['set_vampire', 'set_penetrate']",0.0,0.0,1.0,4.0,6.0,6.0,light,60.0,assassin,1,0.0,0.0
293,4.0,c2089,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,warrior,1,0.0,1.0
294,5.0,c1134,17573.0,49401.71,2817.0,156069.0,efw01,"['set_speed', 'set_penetrate']",0.0,1.0,1.0,3.0,6.0,6.0,fire,60.0,warrior,1,0.0,0.0
295,1.0,c5149,24152.0,74881.52,0.0,186777.0,efw32,['set_speed'],0.0,1.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,1.0,0.0
296,2.0,c1141,8140.0,41065.09,0.0,130681.0,efr22,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,fire,60.0,ranger,2,0.0,0.0
297,3.0,c2132,557.0,24367.82,0.0,24924.0,efh16,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
298,4.0,c6062,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,light,60.0,mage,2,0.0,1.0
299,5.0,c5046,10422.0,25328.79,0.0,79622.0,ef426,['set_speed'],0.0,0.0,0.0,4.0,6.0,6.0,wind,60.0,assassin,2,0.0,0.0
300,1.0,c1159,3213.0,1311.43,0.0,4524.0,efw35,"['set_speed', 'set_max_hp']",0.0,0.0,0.0,1.0,6.0,6.0,wind,60.0,warrior,1,1.0,0.0
301,2.0,c2014,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,dark,60.0,assassin,1,0.0,1.0
302,3.0,c6037,821.0,2495.96,4396.0,23506.0,efh12,"['set_acc', 'set_speed']",0.0,0.0,0.0,3.0,6.0,6.0,light,60.0,manauser,1,0.0,0.0
303,4.0,c1125,11428.0,4449.62,0.0,38848.0,efa01,"['set_acc', 'set_speed']",0.0,0.0,0.0,2.0,6.0,6.0,ice,60.0,assassin,1,0.0,0.0
304,5.0,c2090,16495.0,3246.09,0.0,45583.0,efh04,"['set_acc', 'set_speed']",0.0,1.0,0.0,4.0,6.0,6.0,dark,60.0,manauser,1,0.0,0.0
305,1.0,c5149,3434.0,25004.18,0.0,67648.0,efw32,['set_speed'],0.0,1.0,0.0,3.0,6.0,6.0,ice,60.0,warrior,2,0.0,0.0
306,2.0,c2004,0.0,10819.72,0.0,16421.0,efr13,"['set_immune', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,light,60.0,ranger,2,0.0,0.0
307,3.0,c5046,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,wind,60.0,assassin,2,0.0,1.0
308,4.0,c6008,0.0,39447.25,0.0,39447.0,efw18,"['set_speed', 'set_acc']",0.0,0.0,0.0,2.0,6.0,6.0,dark,60.0,warrior,2,0.0,0.0
309,5.0,c2111,963.0,13688.99,0.0,14651.0,,['set_speed'],0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,mage,2,0.0,0.0
310,1.0,c1121,8672.0,34954.8,0.0,105647.0,ef501,"['set_cri', 'set_cri_dmg']",0.0,1.0,1.0,3.0,6.0,6.0,wind,60.0,warrior,2,0.0,0.0
311,2.0,c1137,0.0,101864.61,0.0,101864.0,efk19,"['set_speed', 'set_def']",0.0,0.0,0.0,2.0,6.0,6.0,ice,60.0,knight,2,0.0,0.0
312,3.0,c6037,886.0,38993.0,8248.0,55018.0,efh12,"['set_res', 'set_speed']",0.0,0.0,0.0,1.0,6.0,6.0,light,60.0,manauser,2,0.0,0.0
313,4.0,c1139,9070.0,27016.35,0.0,49868.0,ef505,"['set_acc', 'set_speed']",0.0,0.0,0.0,4.0,6.0,6.0,fire,60.0,assassin,2,0.0,0.0
314,5.0,c1134,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,fire,60.0,warrior,2,0.0,1.0
315,1.0,c5149,0.0,0.0,0.0,0.0,,[],0.0,0.0,0.0,0.0,6.0,6.0,ice,60.0,warrior,1,1.0,1.0
316,2.0,c5046,28261.0,2321.19,0.0,108186.0,ef426,['set_speed'],0.0,1.0,3.0,3.0,6.0,6.0,wind,60.0,assassin,1,0.0,0.0
